File Length , Non-Buffered Time Taken (ns)
154300 , 317581170
154400 , 314455728
154500 , 313694238
154600 , 314120648
154700 , 314884309
154800 , 315869123
154900 , 313443722
155000 , 316945136
155100 , 314632673
155200 , 318740258
155300 , 322262854
155400 , 317746938
155500 , 318559464
155600 , 317434363
155700 , 318795258
155800 , 317359021
155900 , 317431958
156000 , 321768895
156100 , 319514932
156200 , 316681725
156300 , 317694400
156400 , 317292335
156500 , 318778675
156600 , 319959529
156700 , 321350314
156800 , 319024397
156900 , 320164471
157000 , 321791542
157100 , 323085388
157200 , 323992303
157300 , 322704236
157400 , 322460197
157500 , 321807315
157600 , 319070636
157700 , 323207915
157800 , 320543257
157900 , 322860773
158000 , 321375670
158100 , 323707303
158200 , 325477937
158300 , 325682464
158400 , 324555325
158500 , 326659730
158600 , 329084670
158700 , 326296336
158800 , 325961516
158900 , 324832269
159000 , 324718717
159100 , 326910615
159200 , 323666232
159300 , 323794987
159400 , 325937279
159500 , 325959918
159600 , 324608794
159700 , 327517098
159800 , 327142900
159900 , 326864898
160000 , 325629308
160100 , 324685960
160200 , 325545376
160300 , 325983980
160400 , 327684217
160500 , 326156373
160600 , 326280193
160700 , 326387369
160800 , 325569634
160900 , 328123563
161000 , 328517220
161100 , 328419393
161200 , 329457925
161300 , 329688618
161400 , 330306741
161500 , 331382895
161600 , 328137318
161700 , 330341064
161800 , 329868259
161900 , 327093442
162000 , 327695571
162100 , 328485790
162200 , 330377087
162300 , 332441041
162400 , 330337406
162500 , 329139967
162600 , 328142527
162700 , 330253114
162800 , 332444395
162900 , 335047800
163000 , 335532279
163100 , 340432185
163200 , 329849869
163300 , 331212938
163400 , 332283787
163500 , 332216384
163600 , 332180377
163700 , 331412011
163800 , 332086585
163900 , 333200221
164000 , 331933772
164100 , 332204307
164200 , 336375971
164300 , 337812897
164400 , 337683723
164500 , 339332867
164600 , 338554551
164700 , 338471343
164800 , 338879142
164900 , 335284658
165000 , 333867402
165100 , 333224388
165200 , 334652836
165300 , 336878816
165400 , 336745510
165500 , 335855074
165600 , 336574315
165700 , 339646014
165800 , 341751987
165900 , 339414276
166000 , 338905429
166100 , 339483084
166200 , 339209029
166300 , 340328889
166400 , 340157640
166500 , 342793505
166600 , 338628694
166700 , 336580437
166800 , 339455202
166900 , 341229353
167000 , 340043367
167100 , 340058757
167200 , 339596558
167300 , 340256206
167400 , 339539380
167500 , 339767721
167600 , 344696383
167700 , 345606235
167800 , 343658466
167900 , 344081388
168000 , 342142721
168100 , 340437189
168200 , 340880925
168300 , 343577449
168400 , 347123630
168500 , 345772159
168600 , 346112725
168700 , 350600405
168800 , 348651377
168900 , 344656250
169000 , 343936869
169100 , 341729621
169200 , 344691569
169300 , 344576108
169400 , 346186818
169500 , 345726284
169600 , 344748041
169700 , 344034156
169800 , 344798901
169900 , 343578849
170000 , 344245028
170100 , 345390125
170200 , 348006012
170300 , 349246328
170400 , 344733258
170500 , 344815536
170600 , 347290311
170700 , 348504467
170800 , 345383364
170900 , 345722823
171000 , 348084503
171100 , 348045592
171200 , 346755064
171300 , 350011039
171400 , 350280765
171500 , 347728124
171600 , 350158415
171700 , 346860338
171800 , 349510559
171900 , 350705507
172000 , 351003889
172100 , 352300311
172200 , 352165099
172300 , 349690008
172400 , 348748059
172500 , 347427530
172600 , 349913357
172700 , 354237779
172800 , 352000538
172900 , 353938559
173000 , 355077881
173100 , 354180156
173200 , 358372394
173300 , 353142217
173400 , 350980661
173500 , 353316058
173600 , 349041846
173700 , 351661078
173800 , 355626193
173900 , 354851406
174000 , 352672781
174100 , 351971632
174200 , 353639129
174300 , 355084455
174400 , 354322294
174500 , 353931159
174600 , 354083746
174700 , 354167737
174800 , 359693458
174900 , 352078217
175000 , 356888358
175100 , 353578889
175200 , 356964195
175300 , 358688121
175400 , 360158944
175500 , 361299807
175600 , 359654295
175700 , 359695393
175800 , 362955690
175900 , 357497429
176000 , 359664759
176100 , 357725843
176200 , 357267250
176300 , 359793231
176400 , 361536049
176500 , 360401925
176600 , 358993590
176700 , 357841350
176800 , 358615034
176900 , 357515580
177000 , 358992397
177100 , 358469600
177200 , 359551529
177300 , 359074898
177400 , 364418129
177500 , 366995307
177600 , 365121588
177700 , 364655158
177800 , 360648491
177900 , 365257733
178000 , 366531109
178100 , 361910099
178200 , 362920960
178300 , 364005489
178400 , 363379007
178500 , 362868162
178600 , 361452892
178700 , 362754859
178800 , 361532277
178900 , 362039524
179000 , 362940062
179100 , 367244301
179200 , 365994271
179300 , 365117013
179400 , 367413092
179500 , 366737860
179600 , 365656214
179700 , 365811415
179800 , 365910534
179900 , 373929170
180000 , 369393495
180100 , 369064965
180200 , 371263749
180300 , 369941340
180400 , 369286209
180500 , 370119039
180600 , 369082493
180700 , 365763865
180800 , 369150519
180900 , 368838466
181000 , 367550448
181100 , 366250727
181200 , 367309237
181300 , 369554174
181400 , 368986808
181500 , 372185138
181600 , 368593747
181700 , 370722944
181800 , 374604833
181900 , 369488024
182000 , 370433261
182100 , 370330609
182200 , 368957735
182300 , 368785901
182400 , 376930999
182500 , 375548201
182600 , 374981693
182700 , 372904589
182800 , 375196620
182900 , 375580183
183000 , 376898637
183100 , 374778761
183200 , 375788243
183300 , 379663523
183400 , 371515269
183500 , 374728337
183600 , 375474968
183700 , 373573221
183800 , 373592083
183900 , 371097093
184000 , 374793233
184100 , 374277617
184200 , 375616238
184300 , 376558977
184400 , 377998285
184500 , 379290933
184600 , 376914428
184700 , 374815108
184800 , 376193822
184900 , 380063450
185000 , 378983430
185100 , 376819321
185200 , 377754965
185300 , 375555154
185400 , 377659605
185500 , 378855306
185600 , 377567239
185700 , 378671705
185800 , 381447491
185900 , 379023815
186000 , 381209845
186100 , 380010013
186200 , 380397911
186300 , 381610939
186400 , 383113526
186500 , 381892972
186600 , 382845135
186700 , 387014086
186800 , 384317363
186900 , 379809402
187000 , 378237443
187100 , 380192949
187200 , 383880967
187300 , 383193541
187400 , 385740804
187500 , 381285896
187600 , 382364271
187700 , 382193136
187800 , 381255312
187900 , 381108694
188000 , 390397230
188100 , 380429272
188200 , 382588274
188300 , 381916165
188400 , 435145429
188500 , 391009454
188600 , 383683433
188700 , 383253324
188800 , 381674376
188900 , 384661744
189000 , 383422707
189100 , 384568650
189200 , 385162297
189300 , 387899978
189400 , 389916501
189500 , 384968331
189600 , 384005725
189700 , 385244697
189800 , 383325654
189900 , 384963917
190000 , 389231783
190100 , 385042116
190200 , 387209693
190300 , 389769362
190400 , 384805932
190500 , 391844949
190600 , 392466355
190700 , 394228809
190800 , 388126353
190900 , 388905174
191000 , 391505942
191100 , 389376201
191200 , 390627767
191300 , 391779558
191400 , 391691675
191500 , 392045202
191600 , 389479776
191700 , 388277441
191800 , 390721820
191900 , 388959595
192000 , 392820559
192100 , 395165826
192200 , 388438771
192300 , 399186775
192400 , 393321163
192500 , 397381988
192600 , 392365268
192700 , 393768335
192800 , 393721301
192900 , 393181904
193000 , 396806010
193100 , 397656307
193200 , 397502344
193300 , 398638869
193400 , 396927585
193500 , 395609106
193600 , 394535064
193700 , 395892495
193800 , 397279856
193900 , 398205253
194000 , 398004893
194100 , 398825272
194200 , 394809361
194300 , 400648155
194400 , 401179057
194500 , 395344372
194600 , 395178628
194700 , 393762798
194800 , 394185094
194900 , 395757795
195000 , 396577199
195100 , 398954438
195200 , 398015184
195300 , 398694099
195400 , 399606041
195500 , 397925660
195600 , 400893896
195700 , 397434062
195800 , 400298852
195900 , 400323325
196000 , 400890401
196100 , 404836328
196200 , 402426654
196300 , 403975753
196400 , 404836042
196500 , 402778537
196600 , 405040423
196700 , 403589009
196800 , 401184109
196900 , 403255992
197000 , 401064028
197100 , 402972344
197200 , 403766893
197300 , 407211265
197400 , 403213609
197500 , 400405108
197600 , 399515169
197700 , 400726960
197800 , 400843627
197900 , 399954879
198000 , 405736872
198100 , 403722153
198200 , 404540941
198300 , 400603742
198400 , 402434034
198500 , 402103716
198600 , 403541715
198700 , 401672872
198800 , 403408136
198900 , 402828645
199000 , 404251376
199100 , 404661687
199200 , 405739073
199300 , 403307892
199400 , 403294518
199500 , 407014030
199600 , 403830208
199700 , 401895935
199800 , 403319205
199900 , 403709242
200000 , 405211496
