File Length , Non-Buffered Time Taken (ns)
2300 , 10204088
33500 , 34470924
103300 , 181631783
144100 , 141456814
20900 , 30371551
136500 , 135993140
54400 , 59670775
107800 , 111871850
132900 , 141182179
60800 , 59898403
138800 , 129833315
172800 , 156777330
93900 , 96500798
136400 , 129665233
42100 , 44369472
73300 , 71009344
105300 , 99659727
73100 , 74062780
132000 , 122108502
66800 , 69969538
195300 , 184043580
107100 , 104510553
123200 , 132380748
88100 , 84026229
121300 , 124060353
178700 , 171546615
108900 , 107054542
82600 , 84301804
5600 , 20495522
56300 , 64104450
113200 , 107529762
31100 , 34477430
120500 , 119779124
10300 , 15123296
176900 , 172099064
36700 , 41107983
138700 , 129985170
151900 , 144631140
80200 , 82549072
143600 , 140567387
124600 , 118459204
181500 , 170748861
166900 , 157001415
192900 , 187001866
161500 , 144435524
49300 , 54858950
3900 , 12675345
187500 , 175567841
105000 , 99097410
105200 , 93451176
146100 , 147842799
74300 , 85250870
1700 , 12306404
145900 , 140275191
185600 , 170110210
144000 , 135328760
144600 , 140716012
117100 , 112361506
55500 , 53091169
74100 , 70754168
600 , 14755597
20700 , 25449855
33300 , 42811746
40900 , 45852381
92000 , 95394893
127600 , 124797992
148200 , 145274170
175400 , 159657494
54800 , 55676011
50000 , 57899181
127400 , 125438832
159500 , 148497126
146300 , 142699908
64100 , 68674886
54500 , 60621989
123100 , 121058773
126700 , 140140744
105700 , 102795620
46900 , 49916467
16500 , 25513910
162500 , 150368920
178900 , 276109539
164200 , 167046168
46400 , 92463901
154800 , 168870338
122800 , 123627400
96700 , 92843730
168200 , 153509956
128000 , 125113646
68200 , 63929662
156700 , 143879415
5900 , 17127410
100200 , 98006420
92600 , 94118322
12600 , 17329151
163400 , 158118204
81000 , 80053919
127700 , 119681832
167900 , 162684747
168500 , 180026612
32900 , 65375566
126200 , 120816505
139400 , 127605111
152600 , 149826441
143200 , 135500946
99200 , 94505098
49400 , 45933960
160900 , 155410733
159200 , 150723763
183600 , 178323616
19200 , 22288532
195600 , 182146566
135800 , 128192731
150000 , 146717592
13100 , 18372503
140200 , 130187030
54700 , 52811276
35900 , 39179100
130500 , 126888755
63700 , 68676105
165100 , 157221908
163300 , 155049768
104100 , 98591914
59700 , 64083122
65900 , 64441711
149700 , 138461753
110600 , 110709381
93600 , 89696302
171600 , 155512601
78400 , 76946286
199300 , 187932630
146600 , 134902078
83200 , 81526260
126500 , 118149915
125300 , 116783479
49600 , 56502831
192400 , 184620770
64800 , 68571388
70400 , 67025523
44600 , 51264880
135100 , 151431483
55400 , 114823216
156500 , 197102262
168300 , 374418511
159400 , 199614659
19100 , 72217045
83000 , 146051186
186800 , 257196853
18800 , 118076791
77400 , 88398456
125600 , 115740587
146900 , 137309857
60600 , 66639213
131800 , 129695720
26900 , 36708530
42700 , 50742049
123600 , 119514508
52300 , 55163392
40200 , 45636663
48000 , 50202104
83300 , 77925354
14100 , 26463826
107300 , 103294194
33400 , 40924615
99100 , 92553708
171000 , 158617963
176700 , 159203501
114600 , 108714183
79300 , 82341594
149200 , 146572776
110800 , 112407291
125800 , 119330323
86200 , 83901280
76700 , 79402530
77300 , 70601621
120100 , 113810459
42400 , 50696268
15400 , 19279468
157200 , 145439993
187600 , 175138482
98000 , 92310285
178200 , 165025490
39900 , 45974904
59100 , 65684493
96800 , 92250742
51900 , 55431732
146000 , 140201104
104300 , 103049449
155500 , 141053144
127200 , 126581263
118800 , 165205669
167700 , 159958674
30700 , 72587662
154000 , 155375125
88200 , 94976055
90700 , 81440416
21000 , 27615063
49000 , 59937960
81300 , 78019528
193000 , 185948167
171900 , 223022801
138100 , 142768181
137800 , 132749958
179300 , 173875684
37000 , 38557150
50900 , 59955716
199100 , 182753463
33200 , 40081126
184500 , 169803438
54300 , 62896007
6200 , 10791868
57800 , 57758194
80300 , 80640893
128500 , 121581877
125200 , 127674112
183900 , 183009300
174100 , 162139833
77600 , 79751910
34400 , 38402240
177600 , 171850835
128600 , 127080771
34600 , 31407191
172300 , 168664956
175800 , 166369825
38000 , 41168245
9100 , 12283888
75200 , 77382571
138200 , 132791693
89000 , 87183266
172200 , 160759239
192800 , 184748775
46500 , 124623548
86600 , 90846526
137700 , 134269963
71400 , 75422066
64400 , 68255652
195000 , 186145783
18400 , 23924019
131500 , 125012166
191200 , 174744940
187800 , 177919670
152000 , 139798473
165900 , 152334673
101400 , 101397318
11200 , 22008024
52800 , 58203603
196400 , 182605916
112800 , 111456361
113800 , 103984326
84200 , 82490381
190100 , 173367734
24100 , 31891278
188300 , 172596411
69100 , 67959298
24200 , 22925818
41700 , 41972950
101900 , 102863692
2200 , 9895579
99700 , 101311633
118200 , 115760557
28700 , 40513687
95000 , 94373272
69200 , 64230154
137500 , 129387892
51800 , 58463629
189700 , 176884600
87100 , 87869650
171500 , 165975920
148700 , 142615286
75700 , 78505303
49500 , 55726256
21600 , 27648642
13300 , 26689795
89300 , 87358066
152400 , 146389996
169300 , 161715837
35800 , 45878587
194200 , 183745014
185400 , 168705428
124800 , 120919803
82900 , 80836303
56400 , 55445124
160300 , 151008432
6600 , 25629900
178300 , 162949101
139000 , 132597368
109600 , 101530478
57500 , 60599476
148500 , 140915326
12700 , 68417014
31400 , 40579973
16100 , 24011470
35300 , 40615023
96400 , 97327372
68700 , 75179800
134100 , 128494988
110700 , 139564343
76800 , 85132578
199000 , 179248830
19300 , 22706748
164400 , 158378630
113400 , 118921824
109000 , 105996206
168400 , 159027262
94400 , 90511905
21200 , 31825846
181900 , 174976725
194400 , 182867926
172900 , 159895661
179600 , 167415472
184200 , 167660847
140800 , 134609051
156400 , 155640551
12800 , 20377318
167000 , 155723497
50400 , 51429110
145600 , 145581436
189400 , 179771481
7700 , 19854552
100400 , 96329130
82000 , 81453976
15200 , 15172724
150900 , 145406932
143100 , 136785253
78800 , 77267275
184100 , 173568246
11700 , 19590207
61700 , 62861400
122500 , 118679166
90100 , 84321712
164600 , 160325796
40600 , 50818468
173600 , 164531695
162900 , 162565792
154100 , 154691415
115500 , 112857558
46800 , 48461481
106000 , 105959242
49900 , 52023077
112100 , 105912071
175300 , 166735523
52400 , 102412893
60000 , 59125132
1400 , 13673916
167500 , 158615001
94300 , 89732724
42900 , 40799560
192700 , 183758244
123900 , 115955481
43200 , 37748497
114300 , 114929098
178800 , 171687426
123000 , 123813468
46200 , 51716059
135000 , 134875657
174400 , 169203745
168700 , 153052385
15300 , 73139999
173100 , 163321988
21400 , 29717666
43400 , 44105830
15600 , 19762789
141400 , 136160601
96600 , 95132150
64900 , 67140351
157400 , 145353821
50200 , 58254302
120900 , 114459099
125400 , 126836402
66400 , 63303516
34700 , 36680040
126900 , 123095336
1300 , 8002549
191100 , 181547274
170900 , 158895229
173400 , 160952461
120700 , 118537422
66600 , 63238602
133400 , 128604762
169900 , 157093363
69300 , 68841343
105100 , 102712485
35400 , 37688705
64300 , 63064820
14900 , 22173295
158000 , 146126299
31700 , 37039352
118500 , 121389184
66300 , 67851306
103500 , 105778706
141700 , 132955196
21300 , 25119079
7600 , 15457079
39400 , 42008530
128900 , 124112356
182400 , 172086164
118000 , 109951962
3000 , 32958058
129000 , 160346787
134900 , 125210204
135300 , 117975961
159800 , 149344883
76500 , 78975598
117500 , 108590610
94500 , 91382426
2500 , 13205561
36400 , 40041000
126800 , 120098484
185000 , 171746634
97200 , 89397952
59900 , 65982657
154400 , 146757773
87800 , 90523713
151400 , 147124798
106600 , 103567274
73000 , 70105210
45400 , 47941248
39600 , 45735514
153100 , 141239625
149500 , 144194657
191500 , 178596602
11300 , 15352127
115800 , 116531595
183500 , 174731856
167600 , 152810456
51000 , 59043038
11800 , 11710869
30400 , 38221347
145300 , 139285022
107200 , 107160608
80400 , 75782711
118100 , 105604824
79900 , 142717556
84500 , 154552877
3400 , 38463151
197700 , 352696101
43700 , 54632936
29600 , 30822350
80700 , 85224728
195700 , 183469629
73700 , 97930527
77900 , 83205476
155700 , 151224435
130600 , 125027338
106300 , 98706244
60400 , 59680012
127300 , 133416671
48200 , 54138241
74600 , 74838463
115400 , 119697492
77700 , 81462474
162100 , 157552765
38700 , 82834145
146400 , 133214760
41300 , 49425410
62200 , 64643734
