File Length , Buffer Size (Byte), Buffered Time Taken (ns)
104857600 , 232 , 1435779774
104857600 , 233 , 1528270048
104857600 , 234 , 1395886752
104857600 , 235 , 1504453463
104857600 , 236 , 1425361852
104857600 , 237 , 1385454811
104857600 , 238 , 1331565077
104857600 , 239 , 1313946518
104857600 , 240 , 1331832338
104857600 , 241 , 1330045715
104857600 , 242 , 1324959754
104857600 , 243 , 1330158966
104857600 , 244 , 1318824521
104857600 , 245 , 1312551464
104857600 , 246 , 1315133391
104857600 , 247 , 1320513960
104857600 , 248 , 1301519956
104857600 , 249 , 1303326760
104857600 , 250 , 1314018397
104857600 , 251 , 1314146209
104857600 , 252 , 1296889888
104857600 , 253 , 1314651281
104857600 , 254 , 1301376713
104857600 , 255 , 1303109090
104857600 , 256 , 1303951223
104857600 , 257 , 1311371562
104857600 , 258 , 1292158391
104857600 , 259 , 1292683011
104857600 , 260 , 1286810803
104857600 , 261 , 1310069478
104857600 , 262 , 1291401128
104857600 , 263 , 1291407295
104857600 , 264 , 1290811870
104857600 , 265 , 1294740098
104857600 , 266 , 1279174730
104857600 , 267 , 1292861517
104857600 , 268 , 1281079317
104857600 , 269 , 1292329999
104857600 , 270 , 1400944213
104857600 , 271 , 1580599230
104857600 , 272 , 1422036721
104857600 , 273 , 1314226660
104857600 , 274 , 1275034635
104857600 , 275 , 1273374041
104857600 , 276 , 1267253358
104857600 , 277 , 1275488637
104857600 , 278 , 1275829440
104857600 , 279 , 1294198828
104857600 , 280 , 1298869692
104857600 , 281 , 1265928298
104857600 , 282 , 1260856488
104857600 , 283 , 1271438391
104857600 , 284 , 1263940590
104857600 , 285 , 1268950323
104857600 , 286 , 1265730178
104857600 , 287 , 1254390320
104857600 , 288 , 1254059824
104857600 , 289 , 1245639289
104857600 , 290 , 1250447901
104857600 , 291 , 1247916607
104857600 , 292 , 1257766136
104857600 , 293 , 1255556691
104857600 , 294 , 1244022732
104857600 , 295 , 1244631391
104857600 , 296 , 1246195972
104857600 , 297 , 1245054451
104857600 , 298 , 1392240274
104857600 , 299 , 1236790142
104857600 , 300 , 1254337224
104857600 , 301 , 1227905772
104857600 , 302 , 1238180684
104857600 , 303 , 1240734352
104857600 , 304 , 1227629666
104857600 , 305 , 1237055819
104857600 , 306 , 1242546651
104857600 , 307 , 1247929533
104857600 , 308 , 1229993071
104857600 , 309 , 1229251201
104857600 , 310 , 1224235627
104857600 , 311 , 1226799130
104857600 , 312 , 1323347915
104857600 , 313 , 1226091691
104857600 , 314 , 1244429150
104857600 , 315 , 1230086941
104857600 , 316 , 1218514139
104857600 , 317 , 1219396811
104857600 , 318 , 1229007248
104857600 , 319 , 1224699694
104857600 , 320 , 1226627772
104857600 , 321 , 1213839186
104857600 , 322 , 1225545518
104857600 , 323 , 1222075556
104857600 , 324 , 1219211745
104857600 , 325 , 1203769239
104857600 , 326 , 1222882670
104857600 , 327 , 1212941593
104857600 , 328 , 1212721564
104857600 , 329 , 1206807370
104857600 , 330 , 1201290283
104857600 , 331 , 1211002558
104857600 , 332 , 1214269266
104857600 , 333 , 1228658921
104857600 , 334 , 1194387341
104857600 , 335 , 1206763844
104857600 , 336 , 1212688897
104857600 , 337 , 1199507656
104857600 , 338 , 1206032779
104857600 , 339 , 1201158026
104857600 , 340 , 1202568796
104857600 , 341 , 1207320009
104857600 , 342 , 1199448513
104857600 , 343 , 1200855247
104857600 , 344 , 1199613188
104857600 , 345 , 1197642852
104857600 , 346 , 1187714982
104857600 , 347 , 1197753467
104857600 , 348 , 1193597904
104857600 , 349 , 1203745905
104857600 , 350 , 1189184073
104857600 , 351 , 1185248599
104857600 , 352 , 1201696796
104857600 , 353 , 1188623175
104857600 , 354 , 1192386205
104857600 , 355 , 1190073559
104857600 , 356 , 1185152535
104857600 , 357 , 1189147580
104857600 , 358 , 1184353844
104857600 , 359 , 1174067053
104857600 , 360 , 1176055295
104857600 , 361 , 1182053741
104857600 , 362 , 1191822217
104857600 , 363 , 1187577448
104857600 , 364 , 1168641935
104857600 , 365 , 1188366402
104857600 , 366 , 1185112594
104857600 , 367 , 1180115022
104857600 , 368 , 1178012843
104857600 , 369 , 1178407505
104857600 , 370 , 1175147342
104857600 , 371 , 1180560289
104857600 , 372 , 1160370322
104857600 , 373 , 1169965932
104857600 , 374 , 1174735777
104857600 , 375 , 1177219561
104857600 , 376 , 1171462120
104857600 , 377 , 1165178320
104857600 , 378 , 1174507374
104857600 , 379 , 1171599151
104857600 , 380 , 1156899244
104857600 , 381 , 1164060092
104857600 , 382 , 1163190799
104857600 , 383 , 1169531162
104857600 , 384 , 1167373348
104857600 , 385 , 1168130089
104857600 , 386 , 1159465610
104857600 , 387 , 1168495014
104857600 , 388 , 1155711702
104857600 , 389 , 1164009732
104857600 , 390 , 1158705749
104857600 , 391 , 1165879409
104857600 , 392 , 1158564612
104857600 , 393 , 1158463013
104857600 , 394 , 1160312879
104857600 , 395 , 1155807780
104857600 , 396 , 1154953730
104857600 , 397 , 1157365131
104857600 , 398 , 1158735449
104857600 , 399 , 1160249373
104857600 , 400 , 1169088898
104857600 , 401 , 1152583508
104857600 , 402 , 1155371876
104857600 , 403 , 1167104249
104857600 , 404 , 1153466621
104857600 , 405 , 1157677455
104857600 , 406 , 1151291582
104857600 , 407 , 1148766532
104857600 , 408 , 1146558043
104857600 , 409 , 1144820130
104857600 , 410 , 1154930299
104857600 , 411 , 1139659580
104857600 , 412 , 1151531845
104857600 , 413 , 1162413938
104857600 , 414 , 1143729898
104857600 , 415 , 1153713472
104857600 , 416 , 1153470573
104857600 , 417 , 1140801906
104857600 , 418 , 1149205327
104857600 , 419 , 1137878336
104857600 , 420 , 1150017821
104857600 , 421 , 1141725666
104857600 , 422 , 1136046623
104857600 , 423 , 1146776536
104857600 , 424 , 1146948585
104857600 , 425 , 1138250172
104857600 , 426 , 1147699940
104857600 , 427 , 1137182648
104857600 , 428 , 1130837232
104857600 , 429 , 1138639273
104857600 , 430 , 1133459620
104857600 , 431 , 1144584427
104857600 , 432 , 1135937108
104857600 , 433 , 1132711606
104857600 , 434 , 1124469201
104857600 , 435 , 1133361491
104857600 , 436 , 1125546831
104857600 , 437 , 1150438081
104857600 , 438 , 1132629283
104857600 , 439 , 1125348253
104857600 , 440 , 1135700397
104857600 , 441 , 1120082299
104857600 , 442 , 1114970448
104857600 , 443 , 1128984557
104857600 , 444 , 1140520895
104857600 , 445 , 1134219541
104857600 , 446 , 1139990877
104857600 , 447 , 1131918091
104857600 , 448 , 1126618912
104857600 , 449 , 1122115753
104857600 , 450 , 1125897349
104857600 , 451 , 1121014679
104857600 , 452 , 1122773162
104857600 , 453 , 1124699048
104857600 , 454 , 1110404962
104857600 , 455 , 1128469458
104857600 , 456 , 1123775662
104857600 , 457 , 1124735654
104857600 , 458 , 1128854713
104857600 , 459 , 1122735095
104857600 , 460 , 1122378165
104857600 , 461 , 1109762005
104857600 , 462 , 1122647234
104857600 , 463 , 1115221099
104857600 , 464 , 1121773234
104857600 , 465 , 1112345163
104857600 , 466 , 1121372245
104857600 , 467 , 1125778432
104857600 , 468 , 1116833107
104857600 , 469 , 1108219043
104857600 , 470 , 1119238446
104857600 , 471 , 1121850023
104857600 , 472 , 1125810673
104857600 , 473 , 1126570116
104857600 , 474 , 1117154013
104857600 , 475 , 1109393270
104857600 , 476 , 1133433337
104857600 , 477 , 1112641651
104857600 , 478 , 1117146327
104857600 , 479 , 1112742736
104857600 , 480 , 1112501804
104857600 , 481 , 1104323759
