File Length , Non-Buffered Time Taken (ns)
196800 , 192873455
130100 , 126849289
2300 , 9615954
33500 , 38748149
103300 , 109176868
144100 , 140291008
20900 , 24426844
136500 , 138866905
54400 , 55445511
107800 , 100174814
132900 , 128026929
60800 , 63401248
138800 , 128392772
172800 , 156950548
93900 , 103024710
136400 , 136958482
42100 , 63331454
73300 , 73953414
105300 , 95473837
73100 , 79470343
132000 , 128991205
66800 , 71560990
195300 , 183883303
107100 , 107662683
123200 , 117967586
88100 , 87089577
121300 , 119523731
178700 , 173698978
108900 , 103022723
82600 , 78480067
5600 , 17646767
56300 , 65188763
113200 , 109759933
31100 , 41176077
120500 , 124397483
10300 , 22977509
176900 , 164345730
36700 , 37165661
138700 , 131566136
151900 , 147462430
80200 , 101325629
143600 , 145092541
124600 , 126052132
181500 , 171327079
166900 , 275307910
192900 , 235754914
161500 , 165917134
49300 , 51605251
3900 , 12261744
187500 , 182149443
105000 , 102390938
105200 , 94694315
146100 , 138819223
74300 , 72162308
1700 , 12151956
145900 , 142450700
185600 , 170516409
144000 , 134415765
144600 , 139816219
117100 , 110354937
55500 , 56815313
74100 , 68821709
600 , 14045728
20700 , 25322089
33300 , 43993106
40900 , 44816719
92000 , 93847674
127600 , 125771046
148200 , 149641521
175400 , 167269184
54800 , 65411464
50000 , 49271063
127400 , 125774952
159500 , 149734207
146300 , 140536144
64100 , 69629960
54500 , 58682814
123100 , 122904078
126700 , 118818614
105700 , 98667689
46900 , 53191162
16500 , 24758256
162500 , 147637701
178900 , 174073005
164200 , 149078735
46400 , 51090955
154800 , 145568392
122800 , 122598134
96700 , 96702421
168200 , 176557292
128000 , 122752011
68200 , 75852149
156700 , 151546249
5900 , 17603226
100200 , 107323422
92600 , 84064750
12600 , 17824884
163400 , 165613661
81000 , 85097784
127700 , 120957207
167900 , 160526487
168500 , 159026081
32900 , 37808574
126200 , 125265204
139400 , 125691744
152600 , 150608481
143200 , 138374410
99200 , 93739971
49400 , 55822275
160900 , 151875981
159200 , 154454132
183600 , 165630948
19200 , 23491498
195600 , 176780726
135800 , 134577945
150000 , 175916943
13100 , 21125683
140200 , 137871524
54700 , 63505953
35900 , 42484781
130500 , 126854951
63700 , 70577168
165100 , 153884519
163300 , 157461537
104100 , 97413956
59700 , 66411883
65900 , 63516644
149700 , 139673158
110600 , 112400784
93600 , 95057058
171600 , 160714140
78400 , 73475759
199300 , 190763746
146600 , 152608119
83200 , 83186565
126500 , 119023708
125300 , 116426874
49600 , 56153352
192400 , 185539092
64800 , 69414769
70400 , 78069626
44600 , 48015506
135100 , 133779274
55400 , 62178577
156500 , 150548176
168300 , 175627791
159400 , 214914185
19100 , 24401975
83000 , 82280689
186800 , 184485068
18800 , 24464557
77400 , 83089872
125600 , 119259579
146900 , 136346351
60600 , 67810337
131800 , 129390823
26900 , 37663003
42700 , 55545029
123600 , 131906040
52300 , 58174613
40200 , 45073033
48000 , 52004543
83300 , 100155121
14100 , 29777428
107300 , 118004748
33400 , 47616293
99100 , 103350238
171000 , 171431073
176700 , 187434034
114600 , 114230274
79300 , 76475918
149200 , 150229040
110800 , 111151440
125800 , 120122354
86200 , 86930064
76700 , 78004372
77300 , 67468336
120100 , 115513264
42400 , 44165651
15400 , 19087829
157200 , 155856704
187600 , 168911180
98000 , 137690653
178200 , 189736868
39900 , 39393289
59100 , 70347320
96800 , 101051924
51900 , 97269077
146000 , 159284960
104300 , 108256792
155500 , 155111553
127200 , 123584892
118800 , 120168461
167700 , 152697910
30700 , 37800915
154000 , 148872045
88200 , 94904707
90700 , 86130844
21000 , 24842933
49000 , 50774933
81300 , 77363385
193000 , 183194657
171900 , 165687692
138100 , 138354873
137800 , 132321028
179300 , 173788449
37000 , 47328293
50900 , 50878476
199100 , 186759197
33200 , 36074221
184500 , 182407795
54300 , 55362462
6200 , 16038132
57800 , 61354348
80300 , 74476647
128500 , 128227178
125200 , 119655989
183900 , 167851267
174100 , 162541651
77600 , 74752313
34400 , 40063398
177600 , 171241855
128600 , 122161626
34600 , 30521841
172300 , 162969410
175800 , 162189765
38000 , 43935070
9100 , 15642438
75200 , 76397382
138200 , 135649216
89000 , 84661051
172200 , 162047081
192800 , 181651096
46500 , 52410766
86600 , 88197751
137700 , 137213642
71400 , 75915376
64400 , 69045067
195000 , 179437835
18400 , 26765314
131500 , 139113787
191200 , 191899115
187800 , 173090849
152000 , 148032059
165900 , 159832670
101400 , 103550221
11200 , 19921845
52800 , 57193794
196400 , 184587981
112800 , 109781520
113800 , 106142910
84200 , 89405854
190100 , 176649828
24100 , 32052410
188300 , 170888199
69100 , 70475196
24200 , 21564552
41700 , 43689974
101900 , 105368085
2200 , 17156418
99700 , 101188093
118200 , 114991495
28700 , 30699035
95000 , 92631522
69200 , 66511211
137500 , 129723553
51800 , 57897897
189700 , 176890211
87100 , 83859056
171500 , 159205382
148700 , 140827778
75700 , 78886810
49500 , 55640657
21600 , 26829914
13300 , 16772348
89300 , 89084649
152400 , 145186702
169300 , 160895778
35800 , 46161056
194200 , 183281225
185400 , 176363799
124800 , 125063094
82900 , 79597844
56400 , 57144771
160300 , 152505047
6600 , 13069064
178300 , 177119280
139000 , 131801506
109600 , 111434515
57500 , 59187126
148500 , 141387168
12700 , 18714800
31400 , 34146288
16100 , 21277026
35300 , 45054859
96400 , 98281849
68700 , 77272076
134100 , 130437398
110700 , 102949596
76800 , 85314006
199000 , 191905484
19300 , 29485668
164400 , 159101621
113400 , 121349078
109000 , 103035574
168400 , 161130368
94400 , 95861087
21200 , 24151387
181900 , 175491726
194400 , 190630439
172900 , 164723894
179600 , 166742184
184200 , 169866510
140800 , 134486146
156400 , 148851266
12800 , 25367537
167000 , 157947198
50400 , 59498063
145600 , 139605020
189400 , 176653136
7700 , 16610720
100400 , 102569582
82000 , 87642154
15200 , 14968546
150900 , 141092120
143100 , 146099623
78800 , 95549041
184100 , 170457248
11700 , 20878595
61700 , 63837098
122500 , 128256944
90100 , 85738529
164600 , 160838357
40600 , 48172296
173600 , 170138338
162900 , 151547390
154100 , 146368052
115500 , 106039444
46800 , 47118169
106000 , 107049791
49900 , 52547635
112100 , 106688013
175300 , 166698272
52400 , 55749820
60000 , 62915393
1400 , 10911294
167500 , 158108941
94300 , 89609245
42900 , 43626708
192700 , 181596196
123900 , 116472198
43200 , 40893530
114300 , 110186076
178800 , 173400281
123000 , 123156950
46200 , 64741249
135000 , 161184336
174400 , 206896904
168700 , 170762568
15300 , 22569957
173100 , 165596401
21400 , 27493348
43400 , 43184264
15600 , 20421578
141400 , 139057573
96600 , 97118725
64900 , 72927100
157400 , 180449885
50200 , 69817198
120900 , 148250390
125400 , 159691198
66400 , 71255404
34700 , 35006611
126900 , 135971084
1300 , 7933386
191100 , 185123488
170900 , 163212558
173400 , 223032712
120700 , 160708152
66600 , 70932307
133400 , 135612839
169900 , 181044572
69300 , 104686751
105100 , 112077537
35400 , 40024036
64300 , 74114383
14900 , 26647952
158000 , 151153401
31700 , 39532606
118500 , 121168458
66300 , 68380604
103500 , 107276954
141700 , 136167338
21300 , 30525773
7600 , 14640048
39400 , 42700125
128900 , 123601412
182400 , 175536064
118000 , 153754746
3000 , 7595205
129000 , 127588701
134900 , 183189779
135300 , 126091528
159800 , 149116046
76500 , 122101697
117500 , 113873552
94500 , 99426327
2500 , 11733769
36400 , 41635880
126800 , 120438014
185000 , 177391097
97200 , 151613859
59900 , 72945589
154400 , 151098640
87800 , 153112777
151400 , 146708521
106600 , 104617005
73000 , 73073094
45400 , 44436243
39600 , 44620809
153100 , 146779624
149500 , 139662370
191500 , 183452481
11300 , 20928201
115800 , 120527280
183500 , 176545343
167600 , 161901229
51000 , 56126239
11800 , 11084628
30400 , 39602702
145300 , 141550870
107200 , 106723246
80400 , 84713808
118100 , 117437071
79900 , 75589492
84500 , 80506515
3400 , 12805518
197700 , 192340542
43700 , 49241253
29600 , 31536068
80700 , 87522697
195700 , 191401339
73700 , 75907206
77900 , 74645944
155700 , 154090399
130600 , 128614880
106300 , 103968950
60400 , 58410032
127300 , 126772490
48200 , 48633670
74600 , 78515167
115400 , 115118054
77700 , 74904834
162100 , 155576477
38700 , 47332431
146400 , 141275277
41300 , 52833878
62200 , 67502465
