File Length , Buffer Size (Byte), Buffered Time Taken (ns)
79100 , 0 , 11594799
67300 , 0 , 6565939
48800 , 0 , 7202843
112200 , 0 , 16819931
2600 , 0 , 9260365
161100 , 0 , 15053787
191600 , 0 , 19877991
1000 , 0 , 13485791
1500 , 0 , 3876463
153000 , 0 , 13221396
177100 , 0 , 16596455
19800 , 0 , 14052076
180900 , 0 , 15315542
123700 , 0 , 10059334
9000 , 0 , 16002192
140100 , 0 , 14641447
10200 , 0 , 9511472
92300 , 0 , 19270415
30500 , 0 , 7442620
53000 , 0 , 13421727
89500 , 0 , 17260533
74400 , 0 , 12134983
53200 , 0 , 11432203
71000 , 0 , 7069076
32500 , 0 , 13427514
107400 , 0 , 13600307
5100 , 0 , 24010897
105400 , 0 , 10522826
177000 , 0 , 21260073
79800 , 0 , 14881660
56100 , 0 , 14396922
196500 , 0 , 14582606
184400 , 0 , 11050633
161300 , 0 , 9712992
133100 , 0 , 18188021
50700 , 0 , 14610565
68300 , 0 , 11007984
67700 , 0 , 14472812
81800 , 0 , 6721417
103100 , 0 , 15434626
39800 , 0 , 11814973
71900 , 0 , 13311439
17900 , 0 , 13439241
151000 , 0 , 21302388
5800 , 0 , 15092517
95600 , 0 , 17279517
16300 , 0 , 14929285
197500 , 0 , 20208190
85900 , 0 , 13074908
17400 , 0 , 1277138
138500 , 0 , 15809830
16000 , 0 , 16450685
159300 , 0 , 31937041
18700 , 0 , 14146315
161700 , 0 , 15342221
60200 , 0 , 12031094
165700 , 0 , 17788655
80500 , 0 , 15400454
92400 , 0 , 18103977
82700 , 0 , 10432593
85000 , 0 , 10572601
103000 , 0 , 20435701
40800 , 0 , 7297354
78000 , 0 , 16236054
144500 , 0 , 11408380
166200 , 0 , 10111621
191800 , 0 , 12467337
87200 , 0 , 13425738
7000 , 0 , 12506960
169100 , 0 , 12448896
176400 , 0 , 8153756
195800 , 0 , 8064806
97000 , 0 , 13158701
49700 , 0 , 15507809
111600 , 0 , 13144192
67400 , 0 , 8431841
14700 , 0 , 10516505
198400 , 0 , 16906218
99800 , 0 , 10313399
176000 , 0 , 18207442
119700 , 0 , 11870481
108200 , 0 , 9338752
165400 , 0 , 21653421
86800 , 0 , 14183332
138300 , 0 , 10384133
16800 , 0 , 14433577
27900 , 0 , 9046998
180100 , 0 , 21376917
78900 , 0 , 9281160
27200 , 0 , 11059477
56900 , 0 , 12809893
157600 , 0 , 13696384
192000 , 0 , 14404032
9300 , 0 , 12165424
107500 , 0 , 13208686
154600 , 0 , 10640017
54100 , 0 , 16621288
163200 , 0 , 18271374
26600 , 0 , 18388786
125500 , 0 , 17389296
153700 , 0 , 12565689
11900 , 0 , 13109723
79200 , 0 , 17495278
82500 , 0 , 8829654
131700 , 0 , 9082286
6300 , 0 , 12808886
190800 , 0 , 13972795
194500 , 0 , 16873711
22800 , 0 , 8467744
83900 , 0 , 17084920
199900 , 0 , 19851683
182700 , 0 , 15700249
38600 , 0 , 11537467
102300 , 0 , 17708143
102800 , 0 , 6174316
168600 , 0 , 10019340
160700 , 0 , 16729646
142800 , 0 , 11693442
156100 , 0 , 15020947
180200 , 0 , 16134515
162200 , 0 , 14599250
42500 , 0 , 12175447
20300 , 0 , 12864040
161000 , 0 , 12169908
160500 , 0 , 11671823
186700 , 0 , 9082197
52500 , 0 , 12899288
35700 , 0 , 11767900
64000 , 0 , 9947288
129400 , 0 , 16158980
45300 , 0 , 15215479
101000 , 0 , 12247408
73500 , 0 , 12887484
13900 , 0 , 15298983
147300 , 0 , 11057948
82100 , 0 , 14789365
89100 , 0 , 9906379
106200 , 0 , 14860355
148600 , 0 , 8671130
34500 , 0 , 9256599
135600 , 0 , 13369219
130000 , 0 , 15369896
188900 , 0 , 10828009
85200 , 0 , 15098280
185800 , 0 , 15216175
47000 , 0 , 18868496
89400 , 0 , 11617977
103900 , 0 , 15230368
164000 , 0 , 15934925
9700 , 0 , 10537131
118700 , 0 , 14522738
136100 , 0 , 12226626
65100 , 0 , 12731067
110100 , 0 , 20065052
82200 , 0 , 11928567
136000 , 0 , 17734526
159100 , 0 , 21655682
64600 , 0 , 12698864
41000 , 0 , 12784116
4400 , 0 , 11461483
123800 , 0 , 13054664
23300 , 0 , 16322990
33900 , 0 , 11231488
134600 , 0 , 13590798
35500 , 0 , 11072377
47100 , 0 , 9389228
170100 , 0 , 16660655
89800 , 0 , 8667380
191400 , 0 , 18408186
156200 , 0 , 13391813
149600 , 0 , 19415307
81400 , 0 , 9078833
108500 , 0 , 7502169
83400 , 0 , 7291244
188800 , 0 , 10523536
10600 , 0 , 9674307
193500 , 0 , 16795681
166800 , 0 , 12088859
107900 , 0 , 13551156
32000 , 0 , 12731382
198800 , 0 , 15137550
167300 , 0 , 13144053
189100 , 0 , 13604500
23200 , 0 , 11685024
140500 , 0 , 19837435
135900 , 0 , 11733381
30300 , 0 , 15528096
134300 , 0 , 15669282
197900 , 0 , 19683736
89600 , 0 , 7491532
79600 , 0 , 16003128
127900 , 0 , 11068454
100600 , 0 , 17995184
111400 , 0 , 13151233
86900 , 0 , 14787192
10900 , 0 , 6952194
68900 , 0 , 10910294
171200 , 0 , 21172773
80800 , 0 , 11162834
181600 , 0 , 13606537
190500 , 0 , 15054423
194900 , 0 , 11599139
5500 , 0 , 8599413
144700 , 0 , 11285366
10100 , 0 , 12780144
129500 , 0 , 9807498
68000 , 0 , 13454794
121700 , 0 , 7400281
181000 , 0 , 18000968
141100 , 0 , 7425027
88900 , 0 , 9300106
122900 , 0 , 15964960
121500 , 0 , 8233153
179000 , 0 , 12884095
110900 , 0 , 16951785
154500 , 0 , 26719916
8400 , 0 , 10371884
79400 , 0 , 7934191
136300 , 0 , 18348769
1800 , 0 , 5622800
69000 , 0 , 14483664
33000 , 0 , 13621694
132400 , 0 , 13026799
171700 , 0 , 14467397
74000 , 0 , 8728692
93800 , 0 , 11136854
111500 , 0 , 16940737
196100 , 0 , 19227880
29000 , 0 , 9973877
68400 , 0 , 13890460
3600 , 0 , 6439938
57100 , 0 , 13090022
148100 , 0 , 21652887
120600 , 0 , 15315143
24400 , 0 , 8452237
65500 , 0 , 16813205
165000 , 0 , 18949085
55100 , 0 , 6737174
115000 , 0 , 12047496
44500 , 0 , 13704685
34900 , 0 , 7520521
125000 , 0 , 10727377
175200 , 0 , 11322412
197300 , 0 , 11168230
17000 , 0 , 7773642
114700 , 0 , 18407543
28000 , 0 , 12444672
129100 , 0 , 19828306
19000 , 0 , 10781442
67800 , 0 , 14133318
20200 , 0 , 14854798
59600 , 0 , 16211199
143900 , 0 , 17708957
88600 , 0 , 15630820
67100 , 0 , 11145249
54600 , 0 , 32401166
115100 , 0 , 30656938
14300 , 0 , 13963533
22000 , 0 , 15262754
182500 , 0 , 18747921
75300 , 0 , 14493174
188200 , 0 , 17132598
124700 , 0 , 11965962
82300 , 0 , 17692182
86500 , 0 , 11065519
26300 , 0 , 9398433
34200 , 0 , 9522508
10800 , 0 , 12141805
135200 , 0 , 14953204
171800 , 0 , 20631853
159000 , 0 , 17088521
84000 , 0 , 11006212
67000 , 0 , 7282217
48400 , 0 , 10893298
71600 , 0 , 10571718
107000 , 0 , 18311611
56600 , 0 , 13773399
157700 , 0 , 17632680
20600 , 0 , 17085608
69500 , 0 , 15042832
137300 , 0 , 10438303
49100 , 0 , 12746373
98800 , 0 , 8726578
71100 , 0 , 12798034
183300 , 0 , 11635706
134800 , 0 , 18374439
101700 , 0 , 10400912
180000 , 0 , 19278860
58200 , 0 , 12384732
151200 , 0 , 20421259
3700 , 0 , 6059099
5000 , 0 , 4531692
105500 , 0 , 14054344
150600 , 0 , 19998078
62000 , 0 , 16712471
158700 , 0 , 16170278
176300 , 0 , 15708289
90800 , 0 , 14857838
193100 , 0 , 21838045
15800 , 0 , 13316784
14800 , 0 , 10676628
12500 , 0 , 12760019
133800 , 0 , 18719676
185300 , 0 , 16679446
29700 , 0 , 12060148
166600 , 0 , 19057657
1900 , 0 , 16143645
193800 , 0 , 16687447
198600 , 0 , 21715549
122000 , 0 , 9811379
100700 , 0 , 16865322
160800 , 0 , 11853722
189300 , 0 , 15184749
72600 , 0 , 10973914
55000 , 0 , 15651028
136900 , 0 , 14658445
198000 , 0 , 13593638
87300 , 0 , 18800870
76900 , 0 , 13790209
18100 , 0 , 10628394
157800 , 0 , 21951029
123400 , 0 , 16975968
155300 , 0 , 13731796
60700 , 0 , 17448837
148900 , 0 , 20058695
151300 , 0 , 10878308
10500 , 0 , 16036172
136600 , 0 , 10263071
12300 , 0 , 16121241
122400 , 0 , 14441945
158600 , 0 , 16555040
86100 , 0 , 15438152
139600 , 0 , 13618123
41900 , 0 , 9542476
134000 , 0 , 17583326
7500 , 0 , 7667842
51200 , 0 , 16680258
66900 , 0 , 14172178
162600 , 0 , 14545175
96200 , 0 , 12150588
187300 , 0 , 14722331
141200 , 0 , 19606765
140400 , 0 , 13758286
55900 , 0 , 15269983
147500 , 0 , 12713328
43500 , 0 , 10973212
100100 , 0 , 10536738
