File Length , Buffer Size (Byte), Buffered Time Taken (ns)
127900 , 0 , 10181798
100600 , 0 , 17576093
111400 , 0 , 12837570
86900 , 0 , 14960864
10900 , 0 , 6924392
68900 , 0 , 11035985
171200 , 0 , 20350760
80800 , 0 , 12974009
181600 , 0 , 14896764
190500 , 0 , 14114581
194900 , 0 , 12535149
5500 , 0 , 6167992
144700 , 0 , 13335528
10100 , 0 , 10780744
129500 , 0 , 11365100
68000 , 0 , 12811382
121700 , 0 , 8649538
181000 , 0 , 18113986
141100 , 0 , 17520441
88900 , 0 , 19696554
122900 , 0 , 15443026
121500 , 0 , 7580652
179000 , 0 , 13121267
110900 , 0 , 16782625
154500 , 0 , 15516628
8400 , 0 , 10873771
79400 , 0 , 7866749
136300 , 0 , 17667655
1800 , 0 , 6180580
69000 , 0 , 15421427
33000 , 0 , 13113153
132400 , 0 , 13188143
171700 , 0 , 13101077
74000 , 0 , 9810373
93800 , 0 , 10990962
111500 , 0 , 17521294
196100 , 0 , 17032049
29000 , 0 , 11658074
68400 , 0 , 13985653
3600 , 0 , 6248604
57100 , 0 , 12689951
148100 , 0 , 21597991
120600 , 0 , 15270239
24400 , 0 , 8503104
65500 , 0 , 17398471
165000 , 0 , 17751380
55100 , 0 , 8473767
115000 , 0 , 10623763
44500 , 0 , 14624533
34900 , 0 , 7271373
125000 , 0 , 10502736
175200 , 0 , 33889847
197300 , 0 , 11382208
17000 , 0 , 7279527
114700 , 0 , 17569069
28000 , 0 , 13398482
129100 , 0 , 19576770
19000 , 0 , 10809244
67800 , 0 , 13875969
20200 , 0 , 15209617
59600 , 0 , 16238442
143900 , 0 , 17197505
88600 , 0 , 14816781
67100 , 0 , 12124508
54600 , 0 , 13801550
115100 , 0 , 17420299
14300 , 0 , 12792228
22000 , 0 , 15423290
182500 , 0 , 17997896
75300 , 0 , 15787894
188200 , 0 , 16761106
124700 , 0 , 12228891
82300 , 0 , 17536160
86500 , 0 , 10934717
26300 , 0 , 9477414
34200 , 0 , 9465327
10800 , 0 , 12065470
135200 , 0 , 14252468
171800 , 0 , 18645170
159000 , 0 , 17626210
84000 , 0 , 12039389
67000 , 0 , 7437841
48400 , 0 , 11051270
71600 , 0 , 10333355
107000 , 0 , 6061397
56600 , 0 , 15300121
157700 , 0 , 16079427
20600 , 0 , 8393508
69500 , 0 , 13836433
137300 , 0 , 8907840
49100 , 0 , 15003384
98800 , 0 , 7524103
71100 , 0 , 13798336
183300 , 0 , 10607573
134800 , 0 , 8320790
101700 , 0 , 11364750
180000 , 0 , 16096468
58200 , 0 , 15690375
151200 , 0 , 19855678
3700 , 0 , 6351566
5000 , 0 , 4658913
105500 , 0 , 14117767
150600 , 0 , 18959249
62000 , 0 , 17531213
158700 , 0 , 15244056
176300 , 0 , 14494793
90800 , 0 , 17187948
193100 , 0 , 19265043
15800 , 0 , 15624313
14800 , 0 , 10696214
12500 , 0 , 12778894
133800 , 0 , 29104843
185300 , 0 , 16922258
29700 , 0 , 12553461
166600 , 0 , 18910078
1900 , 0 , 16211636
193800 , 0 , 14541813
198600 , 0 , 11475257
122000 , 0 , 11572732
100700 , 0 , 16980012
160800 , 0 , 12035495
189300 , 0 , 13461537
72600 , 0 , 11793674
55000 , 0 , 15776881
136900 , 0 , 14315696
198000 , 0 , 14933784
87300 , 0 , 17551852
76900 , 0 , 14397284
18100 , 0 , 10442769
157800 , 0 , 20842499
123400 , 0 , 28743105
155300 , 0 , 12473642
60700 , 0 , 7825009
148900 , 0 , 19568175
151300 , 0 , 11113912
10500 , 0 , 16667940
136600 , 0 , 10167243
12300 , 0 , 15802394
122400 , 0 , 12744095
158600 , 0 , 28207280
86100 , 0 , 17304653
139600 , 0 , 13373394
41900 , 0 , 9207342
134000 , 0 , 17463081
7500 , 0 , 7859936
51200 , 0 , 16503142
66900 , 0 , 14324120
162600 , 0 , 14426159
96200 , 0 , 12204252
187300 , 0 , 13715127
141200 , 0 , 9276022
140400 , 0 , 13470192
55900 , 0 , 16362135
147500 , 0 , 12524680
43500 , 0 , 10832933
100100 , 0 , 10169267
167800 , 0 , 19573733
135500 , 0 , 9909532
36900 , 0 , 7560103
